bandwidth,sigma
1.5000000000000002,1.828924807442971
1.9000000000000001,3.893552185000867
1.6,0.19496603220237962
0.1,2.0062546876898946
0.1,2.0060574623459253
0.0,0.0
0.1,2.759635747284102
2.8000000000000003,4.2899441642478156
1.7000000000000002,0.479724429948719
0.1,2.761462612961548
1.7000000000000002,3.762922281547187
8.9,3.4382858479197402
3.8000000000000003,4.312150730914196
0.0,0.0
1.4000000000000001,0.3887986468618084
2.5000000000000004,4.332171215285256
1.5000000000000002,0.30957862877942727
0.8,0.23723183324290634
2.6,4.063747614696505
0.0,0.0
0.1,2.7590548247956086
0.0,0.0
1.4000000000000001,0.30939548708976633
0.0,0.0
7.8,4.0874234085015155
1.5000000000000002,0.0735436239064298
1.5000000000000002,0.08742291591535327
0.1,1.763351340064929
8.9,3.613370104731756
1.4000000000000001,0.23993967476574987
2.0,3.7884864911738947
2.5000000000000004,4.449260231498346
2.0,4.19619316124548
0.0,0.0
0.1,2.761869103104413
3.5000000000000004,3.286994798499802
0.1,2.7612212193415067
4.9,4.486644940369934
1.5000000000000002,0.43662076025678886
1.6,0.16700439127209163
1.0,0.5954765773844185
8.9,3.614302518777347
2.7,4.268026337190959
0.1,2.0060574623459253
2.0,3.5970467315424197
2.4000000000000004,3.777072204626357
8.9,4.166216911525774
1.4000000000000001,0.21044275794102665
4.5,3.836287976089204
1.5000000000000002,0.18712080063272835
1.4000000000000001,0.40682466335099515
2.2,3.7192693611833763
2.9000000000000004,4.257692187989793
2.7,4.333684838621068
1.5000000000000002,0.35514611645310085
1.4000000000000001,0.45001490550386536
1.9000000000000001,3.637796210633687
2.4000000000000004,4.0009945972980026
0.0,0.0
1.1,0.09985908371249871
0.5,3.6375299689081553
2.5000000000000004,3.6467459648303366
0.1,2.760312778331643
1.3000000000000003,0.42806250122654965
0.0,0.0
1.6,0.11614362609359712
0.0,0.0
0.1,1.8567146747845786
2.1,3.9517318347307464
2.7,4.3447544563710245
1.5000000000000002,0.1173331565181082
3.5000000000000004,3.286994798499802
2.0,4.001199922332676
1.5000000000000002,0.6397162217411787
0.1,2.7614625996272317
0.1,2.7612212193415067
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.9,3.204897846147084
0.0,0.0
0.0,0.0
1.7000000000000002,2.505942711622922
1.6,0.04387000110004886
4.3,3.866790114605239
3.7,4.159364296357459
0.1,2.0068671387674506
8.9,3.2841464565062934
2.3000000000000003,4.289219342325066
0.0,0.0
4.3,3.927775874753923
0.7000000000000001,3.682170857538615
2.8000000000000003,4.316736761358697
0.0,0.0
4.2,4.228640517270887
0.0,0.0
8.4,3.9828011084404795
0.0,0.0
1.5000000000000002,0.08075552704389768
8.9,4.344447191330448
0.1,2.658800707121893
8.9,3.869453248946093
2.7,4.5048026629968945
1.4000000000000001,0.1825076573433437
0.0,0.0
0.1,2.0062765906040565
0.0,0.0
0.0,0.0
0.1,1.8549895366928788
0.0,0.0
2.7,3.7566377197593237
0.0,0.0
1.2000000000000002,0.2150820446697025
1.2000000000000002,0.24126575070554662
0.7000000000000001,0.4695451708979016
0.1,2.0042080345835958
1.4000000000000001,0.322186153974431
0.0,0.0
3.0000000000000004,4.2988704761849785
8.0,3.1624652788471312
1.7000000000000002,3.409604860700206
0.4,1.8199609660069362
0.1,2.0062546876898946
8.9,3.908768419410567
1.5000000000000002,0.4597531537019217
0.1,2.7589872807635403
0.7000000000000001,0.33659705914652227
8.0,3.1598701536799028
3.5000000000000004,4.259155918211632
1.6,2.4824459102694476
2.3000000000000003,3.6550144600909182
0.1,2.7587612688359147
5.7,3.9787181035974664
2.0,3.646453037514064
3.8000000000000003,4.207847696436844
1.7000000000000002,3.307971616505121
0.0,0.0
0.0,0.0
2.1,3.635999604360063
0.0,0.0
0.1,2.005925879560376
0.0,0.0
8.9,3.2845017007562327
0.1,2.759077922621773
0.2,0.4230410218314807
8.9,3.6143070257520895
3.7,4.2777401626395655
0.0,0.0
8.0,4.318771794113777
0.0,0.0
8.9,3.2045269039693065
0.0,0.0
0.0,0.0
1.4000000000000001,0.08907997212641407
0.0,0.0
0.1,1.8504481603902962
1.6,0.5217277162101738
0.0,0.0
3.2,3.9292949140619715
2.2,3.8757948228728307
1.4000000000000001,0.25389409538698887
0.0,0.0
1.5000000000000002,0.23375518654682859
8.9,4.1652571418222735
8.9,3.2058471818040806
1.5000000000000002,0.1994866308714514
0.0,0.0
1.8000000000000003,2.996526326650904
1.6,3.413431550536794
1.6,0.336809737027315
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.6,4.227585455001097
0.1,2.005925879560376
0.1,2.0042080345835958
1.5000000000000002,0.1638491646911692
0.0,0.0
1.1,4.131327502731715
0.0,0.0
0.1,2.0015160860433436
1.7000000000000002,2.4052192514611765
0.1,1.8504481603902962
8.9,3.682170857538615
2.3000000000000003,4.067367366407679
0.5,0.3339413558584173
5.1,3.8086992749207003
0.0,0.0
4.9,3.8691669282411985
0.0,0.0
1.7000000000000002,0.5865627648548187
1.6,0.2860938470241535
5.0,3.5457728570106273
6.0,4.3878349580026805
0.1,2.0015160860433436
0.1,2.660489629372833
8.9,3.283075954462629
0.1,2.0062765906040565
1.6,1.8603084869993525
8.9,3.2071926363133616
0.1,2.0015160860433436
1.4000000000000001,0.12522811301585215
0.30000000000000004,0.4897426453494593
1.9000000000000001,3.3848054509508416
0.1,2.660748904592285
0.0,0.0
3.5000000000000004,4.255923694802243
0.1,2.7569291081604175
0.5,0.28656129477294806
1.3000000000000003,0.07175555470515073
2.3000000000000003,4.170241055140741
5.6,4.063397795085989
5.2,4.062512136443668
2.8000000000000003,4.352934099795047
0.0,0.0
0.1,2.659899503680849
0.1,2.5983741640182663
0.0,0.0
0.0,0.0
0.1,2.0042080345835958
1.8000000000000003,3.570936282014186
1.1,0.2315383335740572
0.0,0.0
2.8000000000000003,4.371395431384618
0.1,2.0015160860433436
3.3000000000000003,4.485582401349997
0.30000000000000004,3.160408421328661
1.2000000000000002,4.278213513734788
0.0,0.0
8.9,3.777082234435142
1.2000000000000002,3.2871982732997527
1.6,3.987937517388937
0.0,0.0
0.0,0.0
0.1,2.6573701625464925
0.1,2.7589872807635403
8.9,3.284959960415096
1.9000000000000001,4.047515329636661
0.0,0.0
0.0,0.0
1.7000000000000002,2.499288551882646
0.0,0.0
0.0,0.0
0.1,2.0015160860433436
0.1,2.0068671387674506
5.4,4.138883976504971
0.0,0.0
0.0,0.0
2.4000000000000004,4.156097386852995
1.4000000000000001,0.28652498128977494
0.0,0.0
6.6,3.5476393267249344
1.6,0.13512527117217785
2.4000000000000004,4.200997012903215
0.1,2.0046056638292242
0.0,0.0
4.3,3.544136913680698
1.2000000000000002,3.282360675167001
1.4000000000000001,0.1898286685672805
2.1,3.0333367351774223
1.9000000000000001,4.149971359111175
8.9,3.5085072776130337
1.4000000000000001,0.15932483049733323
0.1,2.760312778331643
2.8000000000000003,4.469843168189627
0.0,0.0
8.6,3.6800494177830636
4.2,4.3514855698377835
0.0,0.0
0.1,2.0046056638292242
0.0,0.0
1.5000000000000002,0.2236396898065644
0.1,2.7617936499307065
1.4000000000000001,0.11965218367279201
0.0,0.0
2.0,4.175217779611325
0.0,0.0
2.0,2.9731161028492794
0.0,0.0
0.1,2.7559514683159136
1.6,0.18748579401573132
1.3000000000000003,1.8936441381315428
0.0,0.0
0.1,1.8565623646271054
0.8,0.21582796307906799
0.5,3.707677536918902
0.0,0.0
0.1,1.8549676117447007
0.0,0.0
1.7000000000000002,3.7522437230012953
1.4000000000000001,0.202080009382567
2.1,4.13080389256528
1.4000000000000001,0.05911081385450198
4.2,4.115767202468762
2.7,4.231253466625892
0.0,0.0
3.4000000000000004,4.2515720995737825
1.5000000000000002,0.2972791097316904
0.0,0.0
2.4000000000000004,3.756089547851806
0.0,0.0
0.1,2.0062765906040565
0.7000000000000001,0.5396359834932285
0.0,0.0
1.6,0.0607789364533602
1.7000000000000002,2.956333197818581
8.9,3.6801843850218465
8.9,3.92561522030666
1.3000000000000003,0.4017463961255868
0.0,0.0
0.1,2.0068671387674506
1.5000000000000002,1.7819386861362478
1.4000000000000001,0.19791860474668901
3.2,3.741034830198471
8.9,3.2840470584482064
8.8,3.1244073641637486
0.0,0.0
3.5000000000000004,4.432750092219381
0.0,0.0
0.0,0.0
1.3000000000000003,0.26598391257769727
8.9,3.4383070362063606
1.9000000000000001,2.939078968357371
2.4000000000000004,3.8594102356796496
0.1,2.7582032476608607
2.4000000000000004,4.418797943032651
2.3000000000000003,4.174572632366441
3.2,4.325439849299847
3.5000000000000004,4.405923583479772
4.3999999999999995,4.0123126936534605
0.5,3.302364997266375
4.8,4.113892491725484
0.6,0.36148706641705725
2.0,4.13082449103183
1.7000000000000002,3.057038527271208
5.8,4.0333312786996105
0.1,2.759963725869776
4.7,3.54799979452189
0.0,0.0
8.9,3.2833651076118193
0.0,0.0
0.0,0.0
0.1,2.7612212193415067
0.0,0.0
1.4000000000000001,0.07499548386715826
1.7000000000000002,2.5360568999205095
0.1,2.7612212193415067
0.0,0.0
1.6,0.2785120668806974
0.1,2.6614333467527995
2.1,4.08230494263833
0.1,1.8557992131144028
0.1,2.0015160860433436
1.4000000000000001,0.510670831268974
5.2,3.546205721976
1.9000000000000001,3.5584192311597342
8.9,3.2062164832295688
0.0,0.0
4.7,4.434577428891896
0.4,0.2509764630186038
0.1,2.7614776884499452
0.7000000000000001,3.985035301904199
1.5000000000000002,0.3917981118908832
1.3000000000000003,0.4077744923231043
0.0,0.0
4.2,3.869620919278304
8.9,3.283353120003561
1.5000000000000002,2.419145472735619
0.0,0.0
1.3000000000000003,0.03757776283382176
4.1,4.296742121345954
2.0,4.209199397001551
0.1,2.7614625996272317
8.5,3.285831761490801
0.1,2.6597078417210804
6.4,3.9822184227812225
5.1,4.212849175564305
8.9,3.2849719306234944
0.1,2.7583542564260792
1.1,3.2823006992469206
2.8000000000000003,4.469257622482482
1.5000000000000002,0.14797328155602416
1.8000000000000003,3.5219097883749426
4.6,4.062532373426126
0.0,0.0
2.6,4.40142967214762
0.0,0.0
8.9,3.8680792358732767
0.1,2.0060355373977474
2.0,3.9108090615190676
1.4000000000000001,0.3692003355856433
1.5000000000000002,3.7045709425714004
0.1,2.661276200471621
0.1,2.0060355373977474
8.2,3.8688753718196676
0.7000000000000001,0.10149966949585618
0.1,2.0062546876898946
2.1,3.295813227705493
0.0,0.0
7.9,3.743070882435219
0.1,2.7583542564260792
0.0,0.0
0.0,0.0
0.7000000000000001,0.5600425481440021
0.0,0.0
1.5000000000000002,0.10108942619354609
4.1,3.8691116119885334
8.7,3.985289054292016
0.0,0.0
0.9,4.253074343185445
0.1,2.0062765906040565
0.1,2.493519295473824
1.4000000000000001,0.07085161067147909
1.5000000000000002,0.2651532470139008
4.2,4.062398153870545
0.0,0.0
1.7000000000000002,3.2848338100320293
1.9000000000000001,3.6926676894371475
2.0,4.222088597734204
0.5,1.8675105927342153
6.9,3.7438837220538494
0.30000000000000004,0.28319954155934307
1.6,0.293964894467404
0.9,0.385247548540953
2.7,4.207423476842188
2.2,3.9994526884489083
1.7000000000000002,3.5885722870259036
0.0,0.0
1.9000000000000001,3.916852634856855
2.5000000000000004,4.1088737429967415
1.5000000000000002,1.834789833983072
0.0,0.0
0.0,0.0
0.0,0.0
3.0000000000000004,4.427220298243116
4.7,4.0589199197806325
0.0,0.0
0.0,0.0
1.5000000000000002,0.6428101252865652
8.9,3.985254183242674
6.9,3.4805772309882173
0.1,2.005925879560376
0.0,0.0
1.6,2.8969252528539817
1.3000000000000003,0.07273903068181561
1.3000000000000003,0.3025910563704143
0.1,2.7604787537701636
0.0,0.0
0.0,0.0
0.8,0.4254397984242035
0.1,2.7590628192162487
8.9,3.285771860098303
2.9000000000000004,4.50214208308545
3.8000000000000003,4.2125577495088375
3.9000000000000004,4.057970446473517
1.4000000000000001,0.07697213510554003
0.0,0.0
1.6,0.5053325693724403
0.1,1.855186762036848
2.2,4.174827891454199
1.7000000000000002,0.30329427915172125
1.5000000000000002,0.21781380371572692
8.9,3.20696933317058
0.1,2.7614625996272317
1.5000000000000002,1.8071452832552672
3.5000000000000004,3.286994798499802
1.4000000000000001,1.6870701448984116
0.0,0.0
1.4000000000000001,0.43144687665179854
3.1,4.321057206744419
0.1,2.0062765906040565
6.5,3.9858940371190723
2.0,4.063039796474047
0.0,0.0
1.5000000000000002,0.05747391760816489
0.0,0.0
0.1,2.76046367222009
2.2,4.383387159960707
2.9000000000000004,4.3436416017889785
0.0,0.0
0.0,0.0
0.1,2.7590628192162487
0.0,0.0
5.2,3.5443351653055926
8.9,3.5485272943160613
0.1,2.0060355373977474
1.8000000000000003,3.770304532952549
0.0,0.0
3.8000000000000003,4.060588780453424
0.0,0.0
1.4000000000000001,0.04943694808644667
0.1,2.49351197804523
1.5000000000000002,0.03780659576543396
0.0,0.0
3.4000000000000004,4.344529957211256
2.4000000000000004,4.4136300450241475
0.0,0.0
8.9,3.2858915723033544
4.1,4.234928501116367
0.1,1.853537738176177
8.9,3.9841663522504946
2.0,3.909062442554099
0.0,0.0
8.0,3.7730990419424506
0.0,0.0
0.0,0.0
0.0,0.0
8.9,3.2066704220680196
0.0,0.0
0.0,0.0
6.2,3.548121681885301
1.4000000000000001,0.47791050165045157
0.0,0.0
0.0,0.0
3.9000000000000004,4.301351020474738
0.0,0.0
0.0,0.0
1.4000000000000001,0.28009126431076425
6.5,4.013730092417801
1.5000000000000002,1.7654501686611481
0.0,0.0
0.0,0.0
0.1,2.0060355373977474
3.0000000000000004,4.365699081021154
1.4000000000000001,0.1764960290950293
3.7,4.114716933276108
0.4,0.4947520922065782
3.9000000000000004,3.840779165526504
0.1,1.8578860747526755
8.9,3.207563242347676
0.1,2.75921378905845
0.0,0.0
1.3000000000000003,0.21001199900094183
1.4000000000000001,0.2044529836879735
0.0,0.0
6.4,3.54589140671682
0.1,2.0060355373977474
0.1,2.75921378905845
0.1,2.0062546876898946
6.0,4.1144140638106
1.3000000000000003,0.284930745149469
1.2000000000000002,3.282372667038679
1.4000000000000001,0.23205243150788019
0.1,2.0060355373977474
0.0,0.0
0.0,0.0
1.8000000000000003,3.698233977809421
8.9,3.61358827009297
2.4000000000000004,4.452070572982475
8.9,3.6793327704780614
0.1,2.0062765906040565
1.4000000000000001,0.34344814515812927
8.9,3.681282571319052
0.1,2.0060574623459253
0.0,0.0
0.0,0.0
0.1,2.0068671387674506
1.2000000000000002,4.325990141219009
0.0,0.0
1.9000000000000001,2.9890723231083456
8.9,3.679483762111969
0.1,2.0042080345835958
0.0,0.0
0.1,2.760312778331643
1.9000000000000001,3.345544447081644
0.0,0.0
2.3000000000000003,4.295531968349982
8.9,3.285542863739967
1.8000000000000003,2.9656289724865808
8.9,3.6136449150282086
0.0,0.0
0.1,2.7569291081604175
0.1,2.0015160860433436
0.0,0.0
0.1,2.0060355373977474
3.4000000000000004,4.431876700516483
8.9,3.4400614747390286
1.8000000000000003,2.9231606516508655
4.6,4.114889752961282
8.9,3.6138936852801216
0.9,3.947457890277428
0.0,0.0
0.1,2.005925879560376
8.9,4.216657877207133
1.4000000000000001,0.2786529577770185
2.4000000000000004,4.206486631260268
0.0,0.0
3.2,4.300898392964709
1.5000000000000002,0.0727431806294437
0.0,0.0
1.6,0.30864724843497965
0.0,0.0
1.4000000000000001,0.29645282866508027
0.0,0.0
1.6,0.0696552354895715
3.9000000000000004,4.009780118026552
0.1,2.005925879560376
1.7000000000000002,3.547917092131918
1.8000000000000003,3.5105199842812347
1.4000000000000001,0.22515587067034243
1.4000000000000001,0.18805725184389208
1.4000000000000001,0.19674920945057184
3.5000000000000004,4.062309395690678
0.0,0.0
1.6,2.510563644125469
3.4000000000000004,4.373529579283008
2.6,4.2150215493030725
2.3000000000000003,3.948183420980599
1.6,0.46639782719019274
